,final_four,season,seed,team_id,conference_code_a_sun,conference_code_a_ten,conference_code_aac,conference_code_acc,conference_code_aec,conference_code_big_east,conference_code_big_sky,conference_code_big_south,conference_code_big_ten,conference_code_big_twelve,conference_code_big_west,conference_code_caa,conference_code_cusa,conference_code_horizon,conference_code_ivy,conference_code_maac,conference_code_mac,conference_code_meac,conference_code_mid_cont,conference_code_mvc,conference_code_mwc,conference_code_nec,conference_code_ovc,conference_code_pac_ten,conference_code_pac_twelve,conference_code_patriot,conference_code_sec,conference_code_southern,conference_code_southland,conference_code_summit,conference_code_sun_belt,conference_code_swac,conference_code_wac,conference_code_wcc,points_for,points_against,fg_for,fg_against,3pm_for,3pm_against,fga_for,fga_against,3pa_for,3pa_against,ft_for,ft_against,fta_for,fta_against,off_rebounds_for,off_rebounds_against,def_rebounds_for,def_rebounds_against,assists_for,assists_against,steals_for,steals_against,blocks_for,blocks_against,turnovers_for,turnovers_against,fouls_for,fouls_against,game_total,efg%,win_%,margin_of_victory,ast_to_ratio,fg%_for,fg%_against,3p%_for,3p%_against,ft%_for,ft%_against
606,0.0,2012.0,3.0,1207.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.43333333333334,59.1,24.233333333333334,20.633333333333333,5.466666666666667,4.633333333333334,52.86666666666667,53.5,15.933333333333334,17.4,14.5,13.2,20.833333333333332,19.3,11.3,10.9,25.033333333333335,20.2,13.5,11.366666666666667,6.233333333333333,6.8,4.866666666666666,2.8,12.6,12.933333333333334,17.833333333333332,18.966666666666665,30.0,0.5100882723833543,0.7333333333333333,9.333333333333336,1.0714285714285714,0.4583858764186633,0.3856697819314642,0.34309623430962344,0.2662835249042146,0.0232,0.6839378238341969
607,0.0,2012.0,4.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75,62.25,23.875,22.5,8.125,6.0625,52.09375,52.34375,23.03125,17.3125,10.875,11.1875,15.0625,15.6875,8.5,9.875,22.09375,21.71875,12.75,11.21875,4.96875,5.5625,2.09375,2.53125,10.9375,12.4375,15.75,15.96875,32.0,0.5362927414517097,0.71875,4.5,1.1657142857142857,0.45830833833233353,0.4298507462686567,0.35278154681139756,0.35018050541516244,0.022562240663900415,0.7131474103585658
608,0.0,2012.0,5.0,1396.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.03225806451613,69.90322580645162,27.29032258064516,25.451612903225808,7.290322580645161,5.580645161290323,57.87096774193548,58.225806451612904,18.129032258064516,16.612903225806452,14.161290322580646,13.419354838709678,19.70967741935484,19.161290322580644,10.516129032258064,11.290322580645162,24.516129032258064,22.612903225806452,15.612903225806452,12.193548387096774,7.225806451612903,5.580645161290323,4.161290322580645,3.5161290322580645,12.516129032258064,13.419354838709678,17.677419354838708,17.322580645161292,31.0,0.5345596432552955,0.7741935483870968,6.1290322580645125,1.2474226804123711,0.47157190635451507,0.4371191135734072,0.40213523131672596,0.3359223300970874,0.023177234570508423,0.7003367003367004
609,0.0,2012.0,6.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.12903225806451,64.25806451612904,25.193548387096776,23.0,5.580645161290323,6.903225806451613,55.645161290322584,56.774193548387096,16.548387096774192,20.483870967741936,14.161290322580646,11.35483870967742,20.161290322580644,16.193548387096776,10.483870967741936,9.741935483870968,26.096774193548388,22.967741935483872,12.32258064516129,12.064516129032258,5.419354838709677,5.548387096774194,2.3225806451612905,3.161290322580645,12.709677419354838,12.612903225806452,16.161290322580644,18.225806451612904,31.0,0.5028985507246376,0.7741935483870968,5.870967741935473,0.9695431472081218,0.4527536231884058,0.40511363636363634,0.33723196881091616,0.33700787401574805,0.022658064516129034,0.7011952191235059
610,0.0,2012.0,7.0,1388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.8,62.86666666666667,25.466666666666665,23.5,7.2,5.333333333333333,54.266666666666666,54.1,20.9,14.5,15.666666666666666,10.533333333333333,21.5,15.7,11.433333333333334,8.833333333333334,24.766666666666666,20.366666666666667,15.4,11.8,6.8,5.666666666666667,2.933333333333333,2.566666666666667,11.733333333333333,11.966666666666667,15.933333333333334,19.033333333333335,30.0,0.5356265356265356,0.8333333333333334,10.93333333333333,1.3125000000000002,0.4692874692874693,0.4343807763401109,0.3444976076555024,0.367816091954023,0.02428940568475452,0.6709129511677283
611,0.0,2012.0,8.0,1166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.03030303030303,69.54545454545455,28.03030303030303,25.696969696969695,8.181818181818182,6.454545454545454,55.06060606060606,58.666666666666664,19.272727272727273,18.12121212121212,15.787878787878787,11.696969696969697,21.575757575757574,17.242424242424242,9.515151515151516,9.424242424242424,26.636363636363637,20.636363636363637,17.90909090909091,13.212121212121213,4.787878787878788,6.515151515151516,2.303030303030303,2.9393939393939394,12.272727272727273,10.393939393939394,17.060606060606062,18.96969696969697,33.0,0.5833791964777105,0.8484848484848485,10.484848484848484,1.4592592592592593,0.5090809025866814,0.4380165289256198,0.42452830188679247,0.35618729096989965,0.02217398706162751,0.6783831282952548
612,0.0,2012.0,9.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9375,58.125,23.625,20.125,4.03125,4.84375,52.3125,51.90625,14.15625,17.09375,13.65625,13.03125,19.09375,20.03125,10.8125,11.4375,24.375,21.09375,12.28125,10.28125,7.3125,5.53125,4.15625,3.59375,12.9375,13.59375,18.40625,16.5,32.0,0.49014336917562723,0.65625,6.8125,0.9492753623188406,0.45161290322580644,0.3877182420228778,0.2847682119205298,0.283363802559415,0.02235065466448445,0.6505460218408736
613,0.0,2012.0,10.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.18181818181819,66.0,25.545454545454547,23.575757575757574,8.212121212121213,6.242424242424242,57.93939393939394,52.84848484848485,21.78787878787879,17.545454545454547,12.878787878787879,12.606060606060606,19.757575757575758,18.060606060606062,11.272727272727273,9.666666666666666,21.757575757575758,23.939393939393938,13.696969696969697,12.515151515151516,6.545454545454546,3.878787878787879,3.242424242424242,3.242424242424242,8.666666666666666,12.787878787878787,17.78787878787879,17.575757575757574,33.0,0.5117677824267782,0.6363636363636364,6.181818181818187,1.5804195804195806,0.4408995815899582,0.4461009174311926,0.3769123783031989,0.3557858376511226,0.019752742145380184,0.6979865771812079
614,0.0,2012.0,11.0,1301.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.38235294117646,68.02941176470588,26.676470588235293,24.147058823529413,5.352941176470588,6.4411764705882355,57.64705882352941,57.76470588235294,15.058823529411764,19.058823529411764,14.676470588235293,13.294117647058824,20.735294117647058,18.705882352941178,12.147058823529411,11.117647058823529,25.029411764705884,21.823529411764707,15.970588235294118,11.470588235294118,6.911764705882353,6.5,4.0588235294117645,3.3823529411764706,12.823529411764707,12.529411764705882,17.029411764705884,17.705882352941178,34.0,0.5091836734693878,0.6470588235294118,5.35294117647058,1.2454128440366972,0.4627551020408163,0.4180244399185336,0.35546875,0.33796296296296297,0.020817688777638715,0.710691823899371
615,0.0,2012.0,12.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.66666666666667,61.78787878787879,26.424242424242426,22.96969696969697,4.636363636363637,5.484848484848484,55.15151515151515,55.878787878787875,12.606060606060606,16.757575757575758,14.181818181818182,10.363636363636363,19.0,15.06060606060606,9.969696969696969,9.393939393939394,24.90909090909091,21.060606060606062,16.060606060606062,11.242424242424242,4.787878787878788,5.03030303030303,3.1515151515151514,2.4242424242424243,12.242424242424242,12.93939393939394,14.393939393939394,17.727272727272727,33.0,0.5211538461538462,0.7272727272727273,9.878787878787882,1.311881188118812,0.4791208791208792,0.41106290672451196,0.36778846153846156,0.32730560578661844,0.022618529795563287,0.6881287726358148
616,0.0,2012.0,12.0,1378.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8125,57.3125,21.1875,20.3125,4.59375,5.125,48.75,51.65625,14.78125,16.75,11.84375,11.5625,16.6875,16.4375,10.375,10.46875,23.3125,19.96875,11.625,11.4375,5.5625,7.15625,3.5625,3.4375,13.6875,11.25,15.375,16.0625,32.0,0.48173076923076924,0.59375,1.5,0.8493150684931506,0.4346153846153846,0.3932244404113733,0.3107822410147992,0.30597014925373134,0.022179307116104868,0.7034220532319392
617,0.0,2012.0,13.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.21212121212122,62.666666666666664,24.363636363636363,20.87878787878788,7.242424242424242,5.363636363636363,57.09090909090909,49.90909090909091,21.727272727272727,17.696969696969695,14.242424242424242,15.545454545454545,20.90909090909091,21.696969696969695,12.696969696969697,10.909090909090908,21.545454545454547,23.545454545454547,12.93939393939394,11.121212121212121,9.454545454545455,6.090909090909091,2.696969696969697,3.393939393939394,13.212121212121213,17.848484848484848,19.757575757575758,19.333333333333332,33.0,0.4901804670912951,0.7878787878787878,7.545454545454554,0.9793577981651376,0.42675159235668786,0.41833636915604133,0.3333333333333333,0.3030821917808219,0.020641194554238032,0.7164804469273743
618,0.0,2012.0,14.0,1125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39393939393939,67.51515151515152,27.90909090909091,24.151515151515152,8.818181818181818,5.909090909090909,58.0,56.72727272727273,23.12121212121212,17.545454545454547,16.757575757575758,13.303030303030303,22.727272727272727,20.333333333333332,11.515151515151516,11.636363636363637,24.78787878787879,21.757575757575758,17.333333333333332,12.909090909090908,7.363636363636363,6.575757575757576,2.242424242424242,4.363636363636363,12.212121212121213,14.363636363636363,18.272727272727273,19.272727272727273,33.0,0.5572100313479624,0.7878787878787878,13.878787878787875,1.4193548387096773,0.48119122257053293,0.4257478632478633,0.381389252948886,0.33678756476683935,0.022343434343434342,0.65424739195231
619,0.0,2012.0,15.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.87878787878788,67.93939393939394,24.303030303030305,23.424242424242426,4.454545454545454,6.7272727272727275,54.666666666666664,52.63636363636363,15.06060606060606,18.21212121212121,17.818181818181817,14.363636363636363,24.060606060606062,20.363636363636363,11.727272727272727,10.606060606060606,21.575757575757574,21.515151515151516,12.575757575757576,13.06060606060606,7.303030303030303,5.878787878787879,4.484848484848484,2.6363636363636362,12.757575757575758,15.0,19.272727272727273,20.0,33.0,0.485310421286031,0.6060606060606061,2.9393939393939377,0.985748218527316,0.44456762749445683,0.4450201496833622,0.29577464788732394,0.3693843594009984,0.02244103503549347,0.7053571428571429
620,0.0,2012.0,16.0,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.625,65.875,25.375,24.0,4.25,5.0,59.09375,56.71875,12.8125,14.6875,17.625,12.875,24.34375,19.1875,13.96875,11.0625,25.25,23.4375,12.4375,12.0,7.875,5.21875,4.375,3.875,12.125,14.03125,17.53125,18.625,32.0,0.46536224219989425,0.65625,6.75,1.0257731958762886,0.42940243257535693,0.4231404958677686,0.33170731707317075,0.3404255319148936,0.022625160462130936,0.6710097719869706
621,0.0,2012.0,16.0,1436.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.23529411764706,60.5,23.470588235294116,21.647058823529413,5.411764705882353,5.352941176470588,52.970588235294116,53.088235294117645,15.647058823529411,16.794117647058822,14.882352941176471,11.852941176470589,20.058823529411764,17.58823529411765,11.058823529411764,10.382352941176471,24.294117647058822,21.323529411764707,13.264705882352942,9.941176470588236,6.235294117647059,5.647058823529412,2.3823529411764706,3.235294117647059,12.352941176470589,12.764705882352942,17.323529411764707,18.764705882352942,34.0,0.49416990560799556,0.6764705882352942,6.735294117647058,1.0738095238095238,0.4430871737923376,0.40775623268698064,0.3458646616541353,0.318739054290718,0.021821631878557877,0.6739130434782609
622,1.0,2012.0,1.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.67647058823529,59.0,27.323529411764707,21.529411764705884,5.735294117647059,5.647058823529412,56.588235294117645,58.55882352941177,15.441176470588236,17.58823529411765,16.294117647058822,10.294117647058824,22.61764705882353,14.970588235294118,12.5,11.970588235294118,26.61764705882353,19.941176470588236,13.235294117647058,10.470588235294118,6.323529411764706,5.5,8.794117647058824,3.323529411764706,11.352941176470589,11.882352941176471,14.558823529411764,18.294117647058822,34.0,0.5335239085239085,0.9411764705882353,17.67647058823529,1.16580310880829,0.48284823284823286,0.3676544450025113,0.37142857142857144,0.3210702341137124,0.021188709554042683,0.68762278978389
623,0.0,2012.0,2.0,1181.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.51515151515152,68.45454545454545,25.757575757575758,25.515151515151516,8.121212121212121,4.454545454545454,56.27272727272727,58.90909090909091,21.606060606060606,14.06060606060606,17.87878787878788,12.969696969696969,25.484848484848484,18.78787878787879,11.909090909090908,11.696969696969697,24.666666666666668,22.393939393939394,12.454545454545455,11.151515151515152,6.242424242424242,5.666666666666667,4.03030303030303,2.6666666666666665,12.181818181818182,12.909090909090908,18.181818181818183,20.78787878787879,33.0,0.529886914378029,0.8181818181818182,9.060606060606062,1.0223880597014925,0.45772751750134627,0.4331275720164609,0.3758765778401122,0.3168103448275862,0.021258962994991533,0.6903225806451612
624,0.0,2012.0,3.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.27272727272727,65.27272727272727,26.09090909090909,23.393939393939394,6.7272727272727275,6.2727272727272725,56.0,56.15151515151515,17.848484848484848,18.515151515151516,15.363636363636363,12.212121212121213,20.424242424242426,17.78787878787879,12.121212121212121,11.696969696969697,23.90909090909091,20.09090909090909,14.727272727272727,13.030303030303031,7.636363636363637,6.787878787878788,4.636363636363637,3.1818181818181817,13.848484848484848,14.363636363636363,17.636363636363637,18.818181818181817,33.0,0.525974025974026,0.7878787878787878,9.0,1.0634573304157549,0.4659090909090909,0.4166216945493794,0.3769100169779287,0.3387888707037643,0.022794712705691934,0.686541737649063
625,0.0,2012.0,4.0,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27272727272727,65.54545454545455,25.96969696969697,23.21212121212121,6.393939393939394,6.090909090909091,53.303030303030305,55.09090909090909,14.757575757575758,17.454545454545453,18.939393939393938,13.030303030303031,24.848484848484848,18.848484848484848,10.787878787878787,10.93939393939394,24.12121212121212,19.636363636363637,13.424242424242424,10.575757575757576,6.424242424242424,6.757575757575758,3.3636363636363638,4.03030303030303,12.757575757575758,13.575757575757576,17.575757575757574,20.696969696969695,33.0,0.5471859010801592,0.7575757575757576,11.72727272727272,1.0522565320665083,0.4872086412734508,0.4213421342134213,0.433264887063655,0.34895833333333337,0.02309682187730968,0.6913183279742766
626,0.0,2012.0,5.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.90322580645162,62.74193548387097,27.387096774193548,22.129032258064516,7.0,5.67741935483871,57.03225806451613,55.903225806451616,18.903225806451612,18.096774193548388,15.129032258064516,12.806451612903226,20.096774193548388,18.64516129032258,10.903225806451612,9.612903225806452,26.967741935483872,21.677419354838708,14.548387096774194,11.03225806451613,6.0,5.483870967741935,3.967741935483871,2.967741935483871,12.096774193548388,12.612903225806452,17.032258064516128,18.161290322580644,31.0,0.5415723981900452,0.8387096774193549,14.161290322580648,1.2026666666666666,0.4802036199095023,0.39584535487593764,0.3703071672354949,0.3137254901960784,0.024284160927872417,0.6868512110726643
627,0.0,2012.0,6.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9375,66.34375,26.71875,23.46875,8.3125,6.3125,58.0,57.71875,22.3125,19.0625,14.1875,13.09375,20.75,19.28125,11.3125,11.34375,26.25,23.40625,17.5625,11.59375,8.125,6.375,4.875,2.40625,13.71875,14.78125,17.375,18.34375,32.0,0.5323275862068966,0.75,9.59375,1.2801822323462415,0.46066810344827586,0.4066053059014618,0.37254901960784315,0.33114754098360655,0.021366716867469878,0.6790923824959482
628,0.0,2012.0,7.0,1323.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.48484848484848,61.515151515151516,22.90909090909091,23.333333333333332,6.424242424242424,4.9393939393939394,53.06060606060606,56.63636363636363,19.515151515151516,15.909090909090908,14.242424242424242,9.909090909090908,20.12121212121212,14.0,10.272727272727273,11.242424242424242,23.757575757575758,23.21212121212121,14.484848484848484,12.424242424242424,5.181818181818182,5.454545454545454,3.4242424242424243,2.9393939393939394,10.030303030303031,10.818181818181818,13.757575757575758,17.96969696969697,33.0,0.4922901199314677,0.6666666666666666,4.969696969696969,1.4441087613293049,0.431753283837807,0.41198501872659177,0.32919254658385094,0.3104761904761905,0.02144943410003651,0.7077922077922078
629,0.0,2012.0,8.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.1875,66.71875,24.875,25.375,8.875,5.5,55.40625,58.28125,23.375,18.46875,14.5625,10.46875,21.4375,14.96875,10.84375,9.25,25.875,22.875,14.59375,13.15625,5.875,5.75,2.8125,3.09375,12.53125,11.875,16.0625,18.46875,32.0,0.5290468133107727,0.6875,6.46875,1.1645885286783042,0.44895657078398193,0.4353887399463807,0.37967914438502676,0.29780033840947545,0.02122813411078717,0.6993736951983298
630,0.0,2012.0,9.0,1163.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.84848484848484,64.12121212121212,25.363636363636363,23.0,5.393939393939394,7.242424242424242,55.878787878787875,60.0,16.303030303030305,21.12121212121212,12.727272727272727,10.878787878787879,19.242424242424242,14.969696969696969,12.333333333333334,13.484848484848484,25.515151515151516,21.181818181818183,13.606060606060606,12.06060606060606,5.818181818181818,6.606060606060606,6.909090909090909,2.606060606060606,12.545454545454545,10.93939393939394,14.393939393939394,17.242424242424242,33.0,0.5021691973969631,0.6060606060606061,4.7272727272727195,1.0845410628019323,0.45390455531453366,0.38333333333333336,0.3308550185873606,0.3428981348637016,0.020042949176807445,0.7267206477732794
631,0.0,2012.0,10.0,1462.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.78787878787878,67.45454545454545,25.12121212121212,22.818181818181817,4.878787878787879,6.2727272727272725,55.484848484848484,57.36363636363637,13.969696969696969,20.484848484848484,15.666666666666666,15.545454545454545,22.636363636363637,20.87878787878788,10.848484848484848,11.090909090909092,25.575757575757574,23.333333333333332,13.393939393939394,13.272727272727273,6.090909090909091,6.454545454545454,3.757575757575758,3.5454545454545454,12.727272727272727,12.727272727272727,18.848484848484848,19.363636363636363,33.0,0.4967231021299836,0.6363636363636364,3.3333333333333286,1.0523809523809524,0.4527580557072638,0.39778129952456415,0.3492407809110629,0.3062130177514793,0.020972780008924587,0.7445573294629898
632,0.0,2012.0,11.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.28125,63.5625,22.71875,22.75,5.5625,6.25,51.6875,55.0625,16.3125,19.0,15.28125,11.8125,22.25,17.875,9.5625,10.0625,25.25,23.03125,11.375,10.96875,5.875,6.03125,3.25,3.75,12.5625,12.25,17.09375,17.84375,32.0,0.49334945586457074,0.65625,2.71875,0.9054726368159204,0.439540507859734,0.41316685584562995,0.34099616858237547,0.32894736842105265,0.0214624297752809,0.6608391608391608
633,0.0,2012.0,12.0,1433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.38235294117646,59.76470588235294,23.205882352941178,21.0,7.411764705882353,4.794117647058823,56.588235294117645,49.64705882352941,21.970588235294116,15.088235294117647,14.558823529411764,12.970588235294118,21.11764705882353,18.794117647058822,12.382352941176471,10.970588235294118,21.294117647058822,24.205882352941178,12.235294117647058,9.794117647058824,10.617647058823529,5.764705882352941,3.7058823529411766,4.147058823529412,11.382352941176471,17.941176470588236,18.147058823529413,18.705882352941178,34.0,0.47557172557172556,0.8235294117647058,8.617647058823522,1.0749354005167957,0.4100831600831601,0.42298578199052134,0.3373493975903614,0.31773879142300193,0.0202769129936097,0.6901408450704226
634,0.0,2012.0,13.0,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.39393939393939,68.0909090909091,26.484848484848484,24.757575757575758,4.575757575757576,5.848484848484849,56.696969696969695,57.90909090909091,13.969696969696969,18.272727272727273,19.848484848484848,12.727272727272727,29.90909090909091,19.21212121212121,14.454545454545455,10.818181818181818,25.545454545454547,21.060606060606062,13.878787878787879,13.363636363636363,6.787878787878788,5.848484848484849,4.090909090909091,3.3636363636363638,14.666666666666666,14.484848484848484,17.939393939393938,22.242424242424242,33.0,0.5074826296098344,0.7272727272727273,9.303030303030297,0.9462809917355373,0.467129877071085,0.4275248560962847,0.3275488069414317,0.3200663349917081,0.020109913726935002,0.6624605678233438
635,0.0,2012.0,14.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.375,66.625,25.96875,24.84375,8.15625,5.65625,55.875,55.4375,20.75,17.46875,16.28125,11.28125,22.3125,16.375,10.15625,9.375,23.875,23.125,13.90625,12.34375,6.46875,5.5625,1.84375,2.59375,10.40625,12.8125,16.21875,19.40625,32.0,0.537751677852349,0.78125,9.75,1.3363363363363363,0.46476510067114096,0.44813979706877116,0.3930722891566265,0.32379248658318427,0.022802871148459383,0.6889312977099237
